item_id,content,type,start_time,end_time,confidence,video_filename,tester_name
9346,and,pronunciation,5419.049,5419.169,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9347,but,pronunciation,5419.169,5419.649,0.994,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9348,effectively,pronunciation,5419.649,5420.029,0.412,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9349,to,pronunciation,5420.029,5420.169,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9350,illustrate,pronunciation,5420.169,5420.89,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9351,points,pronunciation,5420.89,5421.49,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9352,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9353,And,pronunciation,5423.06,5423.77,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9354,the,pronunciation,5423.99,5424.47,0.978,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9355,structure,pronunciation,5424.47,5424.83,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9356,is,pronunciation,5424.83,5425.54,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9357,Yeah,pronunciation,5427.339,5427.43,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9358,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9359,I,pronunciation,5427.509,5427.629,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9360,can,pronunciation,5427.629,5427.83,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9361,see,pronunciation,5427.83,5427.91,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9362,it's,pronunciation,5427.91,5428.109,0.99,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9363,logic,pronunciation,5428.109,5428.609,0.849,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9364,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9365,It,pronunciation,5429.54,5429.859,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9366,moved,pronunciation,5429.859,5430.25,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9367,to,pronunciation,5430.25,5431.08,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9368,explaining,pronunciation,5431.08,5431.54,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9369,the,pronunciation,5431.54,5431.7,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9370,problem,pronunciation,5431.7,5432.279,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9371,and,pronunciation,5432.279,5432.669,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9372,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9373,you,pronunciation,5433.02,5433.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9374,know,pronunciation,5433.14,5433.22,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9375,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9376,to,pronunciation,5433.339,5433.5,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9377,describing,pronunciation,5433.5,5434.06,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9378,what,pronunciation,5434.06,5434.379,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9379,someone,pronunciation,5434.379,5434.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9380,could,pronunciation,5434.899,5435.1,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9381,do,pronunciation,5435.1,5435.299,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9382,next,pronunciation,5435.299,5435.54,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9383,and,pronunciation,5435.54,5436.06,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9384,where,pronunciation,5436.06,5436.22,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9385,to,pronunciation,5436.22,5436.35,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9386,get,pronunciation,5436.35,5436.58,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9387,help,pronunciation,5436.58,5436.919,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9388,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9389,Oh,pronunciation,5438.859,5439.31,0.807,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9390,For,pronunciation,5440.27,5440.509,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9391,me,pronunciation,5440.509,5440.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9392,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9393,there,pronunciation,5440.99,5441.109,0.909,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9394,isn't,pronunciation,5441.109,5441.669,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9395,much,pronunciation,5441.669,5442.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9396,that,pronunciation,5442.02,5442.31,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9397,feels,pronunciation,5442.31,5442.709,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9398,confusing,pronunciation,5442.709,5443.72,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9399,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9400,So,pronunciation,5444.31,5444.47,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9401,if,pronunciation,5444.47,5444.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9402,anything,pronunciation,5444.99,5445.069,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9403,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9404,I,pronunciation,5445.149,5445.39,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9405,might,pronunciation,5445.39,5445.79,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9406,want,pronunciation,5445.79,5446.089,0.993,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9407,slightly,pronunciation,5446.089,5447.129,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9408,more,pronunciation,5447.43,5448.049,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9409,real-life,pronunciation,5448.549,5449.229,0.364,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9410,example,pronunciation,5449.229,5449.629,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9411,to,pronunciation,5449.629,5449.75,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9412,make,pronunciation,5449.75,5449.91,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9413,it,pronunciation,5449.91,5450.229,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9414,relatable,pronunciation,5450.229,5451.169,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9415,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9416,But,pronunciation,5452.649,5452.93,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9417,overall,pronunciation,5452.93,5453.41,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9418,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9419,it's,pronunciation,5453.45,5453.729,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9420,very,pronunciation,5453.729,5454.009,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9421,readable,pronunciation,5454.009,5454.709,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9422,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9423,The,pronunciation,5455.64,5455.919,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9424,phone,pronunciation,5455.919,5456.129,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9425,size,pronunciation,5456.129,5456.959,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9426,and,pronunciation,5457.12,5457.45,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9427,spacing,pronunciation,5457.45,5458.279,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9428,also,pronunciation,5458.279,5458.6,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9429,make,pronunciation,5458.6,5458.72,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9430,it,pronunciation,5458.72,5459.08,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9431,accessible,pronunciation,5459.08,5459.52,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9432,for,pronunciation,5459.52,5459.68,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9433,people,pronunciation,5459.68,5460.08,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9434,with,pronunciation,5460.08,5460.52,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9435,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9436,you,pronunciation,5460.68,5460.799,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9437,know,pronunciation,5460.799,5461.029,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9438,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9439,visual,pronunciation,5461.2,5461.839,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9440,impairments,pronunciation,5461.839,5462.939,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9441,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9442,And,pronunciation,5464.33,5464.939,0.995,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9443,For,pronunciation,5465.799,5465.959,0.981,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9444,the,pronunciation,5465.959,5466.47,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9445,usefulness,pronunciation,5466.64,5467.5,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9446,and,pronunciation,5467.5,5467.91,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9447,sharability,pronunciation,5467.91,5468.87,0.31,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9448,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9449,I,pronunciation,5469.04,5469.24,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9450,think,pronunciation,5469.24,5469.62,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9451,this,pronunciation,5469.799,5470.479,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9452,resource,pronunciation,5470.479,5471.14,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9453,will,pronunciation,5471.56,5471.799,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9454,be,pronunciation,5471.799,5472.359,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9455,useful,pronunciation,5472.359,5473.029,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9456,in,pronunciation,5473.029,5473.2,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9457,a,pronunciation,5473.2,5473.319,0.989,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9458,real,pronunciation,5473.319,5474.12,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9459,situation,pronunciation,5474.12,5474.58,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9460,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9461,and,pronunciation,5475.2,5475.359,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9462,I,pronunciation,5475.359,5475.54,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9463,will,pronunciation,5475.54,5475.879,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9464,feel,pronunciation,5475.879,5476.2,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9465,confident,pronunciation,5476.2,5476.72,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9466,sharing,pronunciation,5476.72,5477.12,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9467,it,pronunciation,5477.12,5477.359,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9468,with,pronunciation,5477.359,5477.549,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9469,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9470,you,pronunciation,5477.609,5477.72,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9471,know,pronunciation,5477.72,5477.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9472,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9473,someone,pronunciation,5478.12,5478.439,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9474,who,pronunciation,5478.439,5478.6,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9475,might,pronunciation,5478.6,5478.799,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9476,be,pronunciation,5478.799,5478.879,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9477,experiencing,pronunciation,5478.879,5479.54,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9478,coercive,pronunciation,5479.54,5480.2,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9479,control,pronunciation,5480.2,5480.64,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9480,because,pronunciation,5480.64,5481.02,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9481,it,pronunciation,5481.16,5481.68,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9482,explains,pronunciation,5481.68,5481.879,0.661,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9483,the,pronunciation,5481.879,5482.04,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9484,topic,pronunciation,5482.04,5482.399,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9485,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9486,you,pronunciation,5482.6,5482.68,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9487,know,pronunciation,5482.68,5482.839,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9488,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9489,clearly,pronunciation,5483.08,5483.479,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9490,and,pronunciation,5483.479,5483.759,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9491,points,pronunciation,5483.759,5484.16,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9492,to,pronunciation,5484.16,5484.33,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9493,help,pronunciation,5484.33,5484.7,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9494,and,pronunciation,5484.759,5485.2,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9495,support,pronunciation,5485.2,5485.62,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9496,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9497,It,pronunciation,5486.12,5486.399,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9498,feels,pronunciation,5486.399,5486.899,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9499,practical,pronunciation,5486.899,5487.64,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9500,and,pronunciation,5487.64,5488.1,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9501,actionable,pronunciation,5488.1,5489.06,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9502,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9503,So,pronunciation,5491.83,5492.069,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9504,my,pronunciation,5492.069,5492.509,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9505,suggestion,pronunciation,5492.509,5493.1,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9506,.,punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9507,Like,pronunciation,5494.589,5494.95,0.978,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9508,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9509,you,pronunciation,5495.109,5495.229,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9510,know,pronunciation,5495.229,5495.43,0.997,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9511,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9512,for,pronunciation,5495.669,5496.259,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9513,Improvement,pronunciation,5499.319,5500.459,0.676,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9514,To,pronunciation,5502.79,5502.95,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9515,make,pronunciation,5502.95,5503.109,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9516,it,pronunciation,5503.109,5503.31,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9517,even,pronunciation,5503.31,5503.669,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9518,better,pronunciation,5503.669,5504.189,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9519,",",punctuation,,,,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9520,the,pronunciation,5504.35,5504.95,0.996,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9521,resource,pronunciation,5504.95,5505.31,0.955,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9522,could,pronunciation,5505.31,5505.79,0.998,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9523,include,pronunciation,5505.79,5506.04,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9524,um,pronunciation,5506.04,5506.049,0.943,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9525,Probably,pronunciation,5507.589,5508.22,0.992,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9526,a,pronunciation,5508.22,5508.43,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9527,simple,pronunciation,5508.43,5508.99,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9528,checklist,pronunciation,5508.99,5509.77,0.999,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9529,or,pronunciation,5510.35,5510.509,0.785,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9530,visual,pronunciation,5510.509,5511.43,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9531,flow,pronunciation,5511.43,5511.68,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9532,chart,pronunciation,5511.68,5512.109,0.96,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9533,of,pronunciation,5512.109,5512.649,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
9534,what,pronunciation,5513.069,5513.27,1.0,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
